SiteID,1566321,Site Timezone,-6,Data Timezone,-6,Longitude,-90.3634643555,Latitude,42.9575462341
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2013,7,13,11,30,N/A,179.95000000000002,5.93,23.85,96790,N/A
2013,7,13,12,30,N/A,169.18,5.43,24.650000000000002,96760,N/A
2013,7,13,13,30,N/A,165.61,5.19,24.92,96730,N/A
2013,7,13,14,30,N/A,166.38,5.96,25.400000000000002,96720,N/A
2013,7,13,15,30,N/A,159.52,5.54,25.650000000000002,96710,N/A
2013,7,13,16,30,N/A,137.62,7.33,25.52,96670,N/A
2013,7,13,17,30,N/A,144.67000000000002,5.87,25.19,96690,N/A
2013,7,13,18,30,N/A,136.97,7.7700000000000005,24.71,96660,N/A
2013,7,13,19,30,N/A,150.98,9.67,24.73,96670,N/A
2013,7,13,20,30,N/A,153.97,9.93,24.23,96680,N/A
2013,7,13,21,30,N/A,142.55,10.78,22.67,96700,N/A
2013,7,13,22,30,N/A,142.96,12.89,21.53,96720,N/A
2013,7,13,23,30,N/A,145.12,12.26,21.31,96710,N/A
2013,7,14,0,30,N/A,150.37,10.53,20.91,96760,N/A
2013,7,14,1,30,N/A,155.59,10.52,21.07,96800,N/A
2013,7,14,2,30,N/A,155.4,10.61,20.63,96780,N/A
2013,7,14,3,30,N/A,155.78,10.81,20.16,96780,N/A
2013,7,14,4,30,N/A,159.6,9.49,20.36,96830,N/A
2013,7,14,5,30,N/A,155.44,8.540000000000001,20.400000000000002,96850,N/A
2013,7,14,6,30,N/A,149.45000000000002,6.390000000000001,19.66,96900,N/A
2013,7,14,7,30,N/A,141.63,3.93,20.45,96950,N/A
2013,7,14,8,30,N/A,140.70000000000002,4.39,22.240000000000002,96970,N/A
2013,7,14,9,30,N/A,156.55,5.16,23.61,96990,N/A
2013,7,14,10,30,N/A,157.21,5.03,24.32,96990,N/A
2013,7,14,11,30,N/A,157.44,5.82,25.25,97000,N/A
2013,7,14,12,30,N/A,161.14000000000001,5.3,25.8,96980,N/A
2013,7,14,13,30,N/A,152.79,6.61,26.34,96950,N/A
2013,7,14,14,30,N/A,161.02,5.53,26.68,96950,N/A
2013,7,14,15,30,N/A,143.35,6.5200000000000005,26.67,96950,N/A
2013,7,14,16,30,N/A,141.81,7.42,26.52,96930,N/A
2013,7,14,17,30,N/A,156.42000000000002,6.26,26.59,96910,N/A
2013,7,14,18,30,N/A,149.48,6.75,26.55,96910,N/A
2013,7,14,19,30,N/A,159.97,7.72,26.44,96900,N/A
2013,7,14,20,30,N/A,153.88,6.53,25.84,96950,N/A
2013,7,14,21,30,N/A,165.67000000000002,4.28,25.57,96970,N/A
2013,7,14,22,30,N/A,130.55,4.87,23.81,96970,N/A
2013,7,14,23,30,N/A,150.13,5.92,24.67,97000,N/A
2013,7,15,0,30,N/A,148.42000000000002,7.13,23.78,97030,N/A
2013,7,15,1,30,N/A,154.54,6.3,23.41,97050,N/A
2013,7,15,2,30,N/A,164.91,5.7,23.38,97080,N/A
2013,7,15,3,30,N/A,173.74,4.79,23.89,97090,N/A
2013,7,15,4,30,N/A,173.78,3.88,24.13,97130,N/A
2013,7,15,5,30,N/A,168.64000000000001,3.67,24.1,97150,N/A
2013,7,15,6,30,N/A,152.78,3.97,23.64,97170,N/A
2013,7,15,7,30,N/A,147.84,2.71,23.92,97220,N/A
2013,7,15,8,30,N/A,140.24,2.64,25.29,97210,N/A
2013,7,15,9,30,N/A,158.77,3.65,26.36,97220,N/A
2013,7,15,10,30,N/A,154.07,3.5500000000000003,27.07,97190,N/A
2013,7,15,11,30,N/A,155.62,3.97,27.650000000000002,97170,N/A
2013,7,15,12,30,N/A,146.49,5.7700000000000005,28.1,97120,N/A
2013,7,15,13,30,N/A,147.23,3.8000000000000003,27.95,97100,N/A
2013,7,15,14,30,N/A,141.53,6.61,27.54,97070,N/A
2013,7,15,15,30,N/A,176.4,5.47,28.17,97060,N/A
2013,7,15,16,30,N/A,153.64000000000001,5.1000000000000005,25.77,97090,N/A
2013,7,15,17,30,N/A,168.44,3.73,25.71,97040,N/A
2013,7,15,18,30,N/A,160.41,4.89,25.900000000000002,97050,N/A
2013,7,15,19,30,N/A,158.28,5.28,25.8,97010,N/A
2013,7,15,20,30,N/A,152.42000000000002,6.32,25.63,97070,N/A
2013,7,15,21,30,N/A,151.93,6.51,25.34,97050,N/A
2013,7,15,22,30,N/A,151.68,6.86,25.240000000000002,97030,N/A
2013,7,15,23,30,N/A,162.64000000000001,7.140000000000001,25.03,97050,N/A
2013,7,16,0,30,N/A,172.79,7.83,25.080000000000002,97070,N/A
2013,7,16,1,30,N/A,175.58,7.65,24.900000000000002,97110,N/A
2013,7,16,2,30,N/A,188.14000000000001,8.81,24.47,97140,N/A
2013,7,16,3,30,N/A,197.78,8.36,24.3,97170,N/A
2013,7,16,4,30,N/A,203.95000000000002,7.63,23.81,97190,N/A
2013,7,16,5,30,N/A,206.88,6.48,23.2,97230,N/A
2013,7,16,6,30,N/A,204.64000000000001,4.74,22.91,97260,N/A
2013,7,16,7,30,N/A,206.9,4.3,23.92,97260,N/A
2013,7,16,8,30,N/A,210.1,4.37,24.95,97270,N/A
2013,7,16,9,30,N/A,209.75,3.98,25.97,97250,N/A
2013,7,16,10,30,N/A,212.23000000000002,3.97,27.03,97240,N/A
2013,7,16,11,30,N/A,209.52,4.13,27.88,97230,N/A
2013,7,16,12,30,N/A,208.18,3.99,28.64,97210,N/A
2013,7,16,13,30,N/A,205.32,4.48,29.27,97180,N/A
2013,7,16,14,30,N/A,205.62,4.46,29.560000000000002,97120,N/A
2013,7,16,15,30,N/A,195.25,5.24,29.44,97140,N/A
2013,7,16,16,30,N/A,204.97,5.04,29.64,97130,N/A
2013,7,16,17,30,N/A,215.32,4.76,29.53,97110,N/A
2013,7,16,18,30,N/A,233.51,5.58,29.330000000000002,97100,N/A
2013,7,16,19,30,N/A,279.62,3.0100000000000002,28.05,97120,N/A
2013,7,16,20,30,N/A,223.93,2.21,27.63,97100,N/A
2013,7,16,21,30,N/A,208.03,3.38,27.18,97150,N/A
2013,7,16,22,30,N/A,210.9,4.22,27.09,97120,N/A
2013,7,16,23,30,N/A,217.28,4.91,26.8,97170,N/A
2013,7,17,0,30,N/A,230.21,5.26,26.17,97190,N/A
2013,7,17,1,30,N/A,236.14000000000001,5.9,25.93,97210,N/A
2013,7,17,2,30,N/A,241.49,5.2,25.830000000000002,97230,N/A
2013,7,17,3,30,N/A,243.02,5.49,25.93,97250,N/A
2013,7,17,4,30,N/A,242.20000000000002,5.68,25.6,97280,N/A
2013,7,17,5,30,N/A,251.68,5.91,25.900000000000002,97280,N/A
2013,7,17,6,30,N/A,248.03,4.03,25.2,97290,N/A
2013,7,17,7,30,N/A,238.43,2.82,25.88,97320,N/A
2013,7,17,8,30,N/A,255.09,3.43,27.1,97320,N/A
2013,7,17,9,30,N/A,249.42000000000002,2.75,27.900000000000002,97290,N/A
2013,7,17,10,30,N/A,234.39000000000001,2.87,28.52,97270,N/A
2013,7,17,11,30,N/A,242.85,3.0300000000000002,29.150000000000002,97180,N/A
2013,7,17,12,30,N/A,230.88,4.15,29.810000000000002,97180,N/A
2013,7,17,13,30,N/A,217.82,5.92,29.79,97090,N/A
2013,7,17,14,30,N/A,223.57,2.42,30.1,97040,N/A
2013,7,17,15,30,N/A,235.15,4.97,28.330000000000002,97070,N/A
2013,7,17,16,30,N/A,222.81,9.48,26.68,97080,N/A
2013,7,17,17,30,N/A,245.65,6.63,26.7,97020,N/A
2013,7,17,18,30,N/A,225.33,5.26,26.16,96980,N/A
2013,7,17,19,30,N/A,244.32,8.36,27.59,96940,N/A
2013,7,17,20,30,N/A,245.05,7.890000000000001,27.8,96950,N/A
2013,7,17,21,30,N/A,223.31,7.04,27.51,96930,N/A
2013,7,17,22,30,N/A,222.73000000000002,5.62,27.580000000000002,96910,N/A
2013,7,17,23,30,N/A,223.31,5.8100000000000005,27.1,96890,N/A
2013,7,18,0,30,N/A,205.89000000000001,6.72,25.94,96920,N/A
2013,7,18,1,30,N/A,220.38,8.08,26.41,96890,N/A
2013,7,18,2,30,N/A,233.12,8.66,25.310000000000002,96870,N/A
2013,7,18,3,30,N/A,230.79,7.390000000000001,25.35,96870,N/A
2013,7,18,4,30,N/A,229.14000000000001,7.48,25.080000000000002,96840,N/A
2013,7,18,5,30,N/A,231.25,6.88,25.53,96810,N/A
2013,7,18,6,30,N/A,226.5,6.46,25.13,96800,N/A
2013,7,18,7,30,N/A,227.15,5.0600000000000005,25.51,96770,N/A
2013,7,18,8,30,N/A,243.87,5.3100000000000005,26.88,96750,N/A
2013,7,18,9,30,N/A,241.76,5.32,28.25,96710,N/A
2013,7,18,10,30,N/A,232.72,7.13,29.07,96660,N/A
2013,7,18,11,30,N/A,233.31,7.82,29.73,96610,N/A
2013,7,18,12,30,N/A,235.97,8.03,30.17,96540,N/A
2013,7,18,13,30,N/A,237.67000000000002,9.68,30.52,96470,N/A
2013,7,18,14,30,N/A,229.88,10.26,30.75,96380,N/A
2013,7,18,15,30,N/A,240.82,10.1,30.86,96310,N/A
2013,7,18,16,30,N/A,230.51,11.040000000000001,30.78,96220,N/A
2013,7,18,17,30,N/A,224.58,8.66,30.55,96190,N/A
2013,7,18,18,30,N/A,224.42000000000002,11.15,30.12,96130,N/A
2013,7,18,19,30,N/A,218.94,11.57,29.72,96070,N/A
2013,7,18,20,30,N/A,215.05,12.13,28.6,96070,N/A
2013,7,18,21,30,N/A,219.37,12.98,28,96020,N/A
2013,7,18,22,30,N/A,221.5,13.39,27.46,95970,N/A
2013,7,18,23,30,N/A,222.78,12.93,26.93,95980,N/A
2013,7,19,0,30,N/A,222.3,12.870000000000001,26.330000000000002,95960,N/A
2013,7,19,1,30,N/A,223.18,12.950000000000001,25.86,95940,N/A
2013,7,19,2,30,N/A,224.07,12.61,25.48,95900,N/A
2013,7,19,3,30,N/A,224.62,12.88,25.27,95900,N/A
2013,7,19,4,30,N/A,228.71,12.58,25.01,95860,N/A
2013,7,19,5,30,N/A,233.41,12.52,24.75,95890,N/A
2013,7,19,6,30,N/A,245.62,12.73,25,95880,N/A
2013,7,19,7,30,N/A,248.9,10.25,25.310000000000002,95880,N/A
2013,7,19,8,30,N/A,252.24,9.63,26.810000000000002,95840,N/A
2013,7,19,9,30,N/A,257.82,9.34,27.63,95830,N/A
2013,7,19,10,30,N/A,265.62,8.65,28.44,95830,N/A
2013,7,19,11,30,N/A,259.48,8.53,29.12,95820,N/A
2013,7,19,12,30,N/A,261.14,8.57,29.67,95770,N/A
2013,7,19,13,30,N/A,268.62,8.56,30.25,95750,N/A
2013,7,19,14,30,N/A,270.26,8.61,30.650000000000002,95720,N/A
2013,7,19,15,30,N/A,280.02,8.51,30.7,95660,N/A
2013,7,19,16,30,N/A,299.44,7.930000000000001,30.6,95610,N/A
2013,7,19,17,30,N/A,324.84000000000003,8.24,29.310000000000002,95620,N/A
2013,7,19,18,30,N/A,333.55,9.1,27.42,95720,N/A
2013,7,19,19,30,N/A,336.48,10.28,26.490000000000002,95760,N/A
2013,7,19,20,30,N/A,340.47,9.92,25.47,95800,N/A
2013,7,19,21,30,N/A,346.46,10.71,24.43,95840,N/A
2013,7,19,22,30,N/A,356.2,9.950000000000001,23.71,95860,N/A
2013,7,19,23,30,N/A,356.28000000000003,8.89,23.51,95910,N/A
2013,7,20,0,30,N/A,348.79,7.75,22.98,95900,N/A
2013,7,20,1,30,N/A,348.93,4.72,21.830000000000002,95940,N/A
2013,7,20,2,30,N/A,331.95,5.64,21.240000000000002,95940,N/A
2013,7,20,3,30,N/A,329.39,5.43,21.84,95970,N/A
2013,7,20,4,30,N/A,322.44,4.63,21.71,95980,N/A
2013,7,20,5,30,N/A,320.68,4.49,22.12,95980,N/A
2013,7,20,6,30,N/A,321.14,3.99,22.05,96030,N/A
2013,7,20,7,30,N/A,318.90000000000003,3.2,22.03,96060,N/A
2013,7,20,8,30,N/A,317.90000000000003,2.75,23.04,96070,N/A
2013,7,20,9,30,N/A,317.38,2.5100000000000002,24.05,96090,N/A
2013,7,20,10,30,N/A,298.54,2.9,24.8,96110,N/A
2013,7,20,11,30,N/A,299.5,3.61,25.54,96100,N/A
2013,7,20,12,30,N/A,306.45,3.29,26.13,96090,N/A
2013,7,20,13,30,N/A,311.33,4.32,26.59,96050,N/A
2013,7,20,14,30,N/A,296.79,4.79,26.85,96020,N/A
2013,7,20,15,30,N/A,307.68,4.57,27.080000000000002,96020,N/A
2013,7,20,16,30,N/A,273.6,6.09,26.32,95980,N/A
2013,7,20,17,30,N/A,311.93,3.59,26.740000000000002,95980,N/A
2013,7,20,18,30,N/A,46.24,3.91,25.560000000000002,96030,N/A
2013,7,20,19,30,N/A,70,5.36,24.7,96060,N/A
2013,7,20,20,30,N/A,92.41,9.27,21.73,96090,N/A
2013,7,20,21,30,N/A,93.96000000000001,7.65,21.62,96090,N/A
2013,7,20,22,30,N/A,104.31,7.48,21.36,96090,N/A
2013,7,20,23,30,N/A,132.58,7.98,20.88,96100,N/A
2013,7,21,0,30,N/A,126.94,8.92,19.46,96100,N/A
2013,7,21,1,30,N/A,129.93,9.11,18.79,96120,N/A
2013,7,21,2,30,N/A,127.03,8.03,19.13,96100,N/A
2013,7,21,3,30,N/A,130.91,8.08,18.330000000000002,96130,N/A
2013,7,21,4,30,N/A,130.35,8.31,18.18,96140,N/A
2013,7,21,5,30,N/A,123.94,8.22,17.57,96120,N/A
2013,7,21,6,30,N/A,121.29,6.43,17.87,96140,N/A
2013,7,21,7,30,N/A,128.9,5.58,18.96,96140,N/A
2013,7,21,8,30,N/A,141.94,4.07,20.62,96160,N/A
2013,7,21,9,30,N/A,143.38,2.93,21.19,96180,N/A
2013,7,21,10,30,N/A,349.27,1.9100000000000001,19.95,96210,N/A
2013,7,21,11,30,N/A,138.61,5.98,21.830000000000002,96150,N/A
2013,7,21,12,30,N/A,161.51,2.96,23.67,96070,N/A
2013,7,21,13,30,N/A,166.17000000000002,2.5500000000000003,24.76,95960,N/A
2013,7,21,14,30,N/A,210.69,1.79,25.84,95940,N/A
2013,7,21,15,30,N/A,145.70000000000002,3.35,26.02,95940,N/A
2013,7,21,16,30,N/A,44.1,8.48,23.28,95940,N/A
2013,7,21,17,30,N/A,99.76,4.14,18.91,96030,N/A
2013,7,21,18,30,N/A,137.38,3.2800000000000002,19.080000000000002,96060,N/A
2013,7,21,19,30,N/A,153.75,6.57,19.57,96000,N/A
2013,7,21,20,30,N/A,132.15,9.24,18.650000000000002,95990,N/A
2013,7,21,21,30,N/A,130.16,10.14,19.76,95880,N/A
2013,7,21,22,30,N/A,148.92000000000002,9.73,19.55,95850,N/A
2013,7,21,23,30,N/A,158.1,10.01,18.96,95850,N/A
2013,7,22,0,30,N/A,166.4,9.84,19.59,95850,N/A
2013,7,22,1,30,N/A,173.41,9.02,20.72,95840,N/A
2013,7,22,2,30,N/A,182.99,8.620000000000001,20.59,95830,N/A
2013,7,22,3,30,N/A,181.59,8.05,18.31,95810,N/A
2013,7,22,4,30,N/A,185.41,6.3,17.75,95790,N/A
2013,7,22,5,30,N/A,181.08,5.98,17.43,95780,N/A
2013,7,22,6,30,N/A,189.95000000000002,5.8500000000000005,17.52,95770,N/A
2013,7,22,7,30,N/A,203.07,5.11,17.73,95800,N/A
2013,7,22,8,30,N/A,190.51,3.67,18.19,95790,N/A
2013,7,22,9,30,N/A,189.68,4.8100000000000005,19.3,95770,N/A
2013,7,22,10,30,N/A,196.28,5.84,22.07,95760,N/A
2013,7,22,11,30,N/A,208.16,6.9,24.29,95750,N/A
2013,7,22,12,30,N/A,222.63,6.65,25.17,95730,N/A
2013,7,22,13,30,N/A,215.53,7.12,26.2,95630,N/A
2013,7,22,14,30,N/A,219.16,7.51,27.03,95610,N/A
2013,7,22,15,30,N/A,218.51,7.79,27.400000000000002,95580,N/A
2013,7,22,16,30,N/A,211.97,8.73,27.51,95510,N/A
2013,7,22,17,30,N/A,214.85,8.55,27.3,95490,N/A
2013,7,22,18,30,N/A,318.73,14.94,17.01,95670,N/A
2013,7,22,19,30,N/A,233.16,14.33,18.86,95660,N/A
2013,7,22,20,30,N/A,219.88,8.21,20.2,95580,N/A
2013,7,22,21,30,N/A,223.73000000000002,11,22.400000000000002,95600,N/A
2013,7,22,22,30,N/A,225.5,11.05,20.16,95520,N/A
2013,7,22,23,30,N/A,243.02,8.48,21.3,95520,N/A
2013,7,23,0,30,N/A,260.09000000000003,6.63,20.35,95530,N/A
2013,7,23,1,30,N/A,290.14,7.32,19.93,95590,N/A
2013,7,23,2,30,N/A,319.55,8.790000000000001,18.2,95600,N/A
2013,7,23,3,30,N/A,337.2,8.73,17.31,95660,N/A
2013,7,23,4,30,N/A,1.12,9.15,16.52,95710,N/A
2013,7,23,5,30,N/A,4.16,8.99,16.21,95770,N/A
2013,7,23,6,30,N/A,12.8,7.38,15.91,95820,N/A
2013,7,23,7,30,N/A,10.14,6.12,16.490000000000002,95890,N/A
2013,7,23,8,30,N/A,0.46,5.51,17.27,95930,N/A
2013,7,23,9,30,N/A,350.89,4.97,18.45,96000,N/A
2013,7,23,10,30,N/A,348.63,6.98,19.04,95980,N/A
2013,7,23,11,30,N/A,1.03,6.26,19.7,96050,N/A
2013,7,23,12,30,N/A,358.25,6.08,20.17,96030,N/A
2013,7,23,13,30,N/A,358.59000000000003,5.74,20.56,96020,N/A
2013,7,23,14,30,N/A,359.37,5.68,21.1,96060,N/A
2013,7,23,15,30,N/A,15.620000000000001,5.74,21.2,96060,N/A
2013,7,23,16,30,N/A,15.89,5.69,21.150000000000002,96090,N/A
2013,7,23,17,30,N/A,17.11,5.87,20.95,96070,N/A
2013,7,23,18,30,N/A,12.88,6.99,20.68,96070,N/A
2013,7,23,19,30,N/A,32.26,6.61,20.06,96110,N/A
2013,7,23,20,30,N/A,40.5,8.11,19.6,96140,N/A
2013,7,23,21,30,N/A,49.47,8.18,19.07,96130,N/A
2013,7,23,22,30,N/A,59.93,8.89,17.68,96160,N/A
2013,7,23,23,30,N/A,71.01,10.76,17.35,96200,N/A
2013,7,24,0,30,N/A,112.73,9.950000000000001,15.56,96260,N/A
2013,7,24,1,30,N/A,119.23,8.6,15.14,96320,N/A
2013,7,24,2,30,N/A,119.74000000000001,8.63,14.07,96370,N/A
2013,7,24,3,30,N/A,116.4,6.58,14.16,96400,N/A
2013,7,24,4,30,N/A,118.06,6.43,14.43,96420,N/A
2013,7,24,5,30,N/A,115.57000000000001,4.8100000000000005,15.07,96450,N/A
2013,7,24,6,30,N/A,110.22,3.73,15.05,96490,N/A
2013,7,24,7,30,N/A,104.54,2.94,15.610000000000001,96520,N/A
2013,7,24,8,30,N/A,82.74,1.67,16.53,96520,N/A
2013,7,24,9,30,N/A,54.370000000000005,1.1,17.3,96550,N/A
2013,7,24,10,30,N/A,28.52,1.79,18.01,96530,N/A
2013,7,24,11,30,N/A,19.64,2.08,18.68,96520,N/A
2013,7,24,12,30,N/A,24.01,1.93,19.23,96500,N/A
2013,7,24,13,30,N/A,14.86,1.47,19.64,96460,N/A
2013,7,24,14,30,N/A,80.8,1.1400000000000001,20.19,96460,N/A
2013,7,24,15,30,N/A,42.4,1.61,20.53,96430,N/A
2013,7,24,16,30,N/A,206.49,0.32,20.73,96420,N/A
2013,7,24,17,30,N/A,252.18,0.93,20.75,96410,N/A
2013,7,24,18,30,N/A,263.92,0.85,20.52,96400,N/A
2013,7,24,19,30,N/A,170.93,1.8800000000000001,20.21,96400,N/A
2013,7,24,20,30,N/A,181.26,2.89,19.89,96400,N/A
2013,7,24,21,30,N/A,153.42000000000002,3.92,19.19,96380,N/A
2013,7,24,22,30,N/A,180.25,5.37,18.7,96400,N/A
2013,7,24,23,30,N/A,187.37,6.1000000000000005,18.16,96380,N/A
2013,7,25,0,30,N/A,193.79,6.13,17.900000000000002,96390,N/A
2013,7,25,1,30,N/A,192.32,7.58,17.7,96410,N/A
2013,7,25,2,30,N/A,205.04,7.68,17.96,96410,N/A
2013,7,25,3,30,N/A,190.09,6.7700000000000005,15.780000000000001,96400,N/A
2013,7,25,4,30,N/A,196.21,8.1,16.11,96460,N/A
2013,7,25,5,30,N/A,201.62,8.86,16.22,96470,N/A
2013,7,25,6,30,N/A,205.16,7.67,16.15,96500,N/A
2013,7,25,7,30,N/A,201.61,5.61,16.63,96520,N/A
2013,7,25,8,30,N/A,203.36,5.16,18.5,96520,N/A
2013,7,25,9,30,N/A,207.57,5.91,20.18,96500,N/A
2013,7,25,10,30,N/A,213.83,6.6000000000000005,21.42,96500,N/A
2013,7,25,11,30,N/A,214.31,6.83,22.5,96450,N/A
2013,7,25,12,30,N/A,209.52,7.97,23.21,96410,N/A
2013,7,25,13,30,N/A,213.03,8.39,23.94,96360,N/A
2013,7,25,14,30,N/A,210.05,8.94,24.03,96310,N/A
2013,7,25,15,30,N/A,205.53,11,24.39,96260,N/A
2013,7,25,16,30,N/A,211.93,7.53,25.01,96280,N/A
2013,7,25,17,30,N/A,2.72,8.73,17.36,96310,N/A
2013,7,25,18,30,N/A,351.47,7.61,16.95,96320,N/A
2013,7,25,19,30,N/A,332.45,6.5600000000000005,17.53,96460,N/A
2013,7,25,20,30,N/A,138.51,7.96,18.42,96390,N/A
2013,7,25,21,30,N/A,180.63,8.8,17.06,96440,N/A
2013,7,25,22,30,N/A,191.86,9.32,17.64,96340,N/A
2013,7,25,23,30,N/A,168.17000000000002,9.93,18,96250,N/A
2013,7,26,0,30,N/A,176.71,9.25,16.53,96230,N/A
2013,7,26,1,30,N/A,197.18,9.43,17.2,96200,N/A
2013,7,26,2,30,N/A,209.41,10.540000000000001,17.76,96180,N/A
2013,7,26,3,30,N/A,207.9,10.5,17.55,96150,N/A
2013,7,26,4,30,N/A,209.51,9.55,17.35,96160,N/A
2013,7,26,5,30,N/A,212.43,9.120000000000001,16.31,96140,N/A
2013,7,26,6,30,N/A,236.13,8.33,16.63,96130,N/A
2013,7,26,7,30,N/A,236.92000000000002,7.11,16.62,96130,N/A
2013,7,26,8,30,N/A,237.37,6.7,17.63,96130,N/A
2013,7,26,9,30,N/A,253.42000000000002,7.04,18.97,96130,N/A
2013,7,26,10,30,N/A,259.01,6.42,19.67,96110,N/A
2013,7,26,11,30,N/A,272.99,5.76,20.82,96080,N/A
2013,7,26,12,30,N/A,264.94,7.640000000000001,21.2,96060,N/A
2013,7,26,13,30,N/A,291.43,6.95,22.650000000000002,95970,N/A
2013,7,26,14,30,N/A,298.45,8.23,22.96,96020,N/A
2013,7,26,15,30,N/A,302.33,10.24,22.44,96030,N/A
2013,7,26,16,30,N/A,308.86,9.49,21.59,96060,N/A
2013,7,26,17,30,N/A,306.68,9.34,20.47,96090,N/A
2013,7,26,18,30,N/A,301.27,9.6,19.18,96120,N/A
2013,7,26,19,30,N/A,308.39,10.42,18.26,96120,N/A
2013,7,26,20,30,N/A,319.31,12.81,15.81,96110,N/A
2013,7,26,21,30,N/A,321.90000000000003,10.57,14.620000000000001,96100,N/A
2013,7,26,22,30,N/A,338.85,12.67,12.92,96120,N/A
2013,7,26,23,30,N/A,358.19,8.47,11.6,96150,N/A
2013,7,27,0,30,N/A,4.61,11.540000000000001,10.35,96170,N/A
2013,7,27,1,30,N/A,353.74,8.96,9.450000000000001,96170,N/A
2013,7,27,2,30,N/A,347.51,9.4,8.1,96180,N/A
2013,7,27,3,30,N/A,347.5,9.89,7.29,96180,N/A
2013,7,27,4,30,N/A,341.08,9.65,7.01,96190,N/A
2013,7,27,5,30,N/A,330.89,9.21,6.48,96190,N/A
2013,7,27,6,30,N/A,324.84000000000003,6.15,7.390000000000001,96190,N/A
2013,7,27,7,30,N/A,319.21,5.8,8.91,96220,N/A
2013,7,27,8,30,N/A,319.42,6.640000000000001,10.03,96200,N/A
2013,7,27,9,30,N/A,320,6.94,11.07,96200,N/A
2013,7,27,10,30,N/A,317.90000000000003,6.9,11.78,96180,N/A
2013,7,27,11,30,N/A,307.98,7.05,12.6,96160,N/A
2013,7,27,12,30,N/A,319,7.9,13.11,96140,N/A
2013,7,27,13,30,N/A,307.72,7.86,13.72,96100,N/A
2013,7,27,14,30,N/A,315.75,7.33,13.99,96080,N/A
2013,7,27,15,30,N/A,316.61,8.35,13.72,96070,N/A
2013,7,27,16,30,N/A,280.47,8.040000000000001,14.540000000000001,96050,N/A
2013,7,27,17,30,N/A,311.24,8.09,13.91,96040,N/A
2013,7,27,18,30,N/A,297.66,9.16,12.44,96030,N/A
2013,7,27,19,30,N/A,297.68,7.36,11.69,96010,N/A
2013,7,27,20,30,N/A,294.18,10.15,11.58,95970,N/A
2013,7,27,21,30,N/A,300.57,7.66,11.66,95940,N/A
2013,7,27,22,30,N/A,273.05,9.58,12.040000000000001,95870,N/A
2013,7,27,23,30,N/A,288.77,11.700000000000001,10.9,95870,N/A
2013,7,28,0,30,N/A,303.25,10.35,10.31,95890,N/A
2013,7,28,1,30,N/A,315.29,8.68,9.98,95900,N/A
2013,7,28,2,30,N/A,307.15000000000003,6.79,9.46,95890,N/A
2013,7,28,3,30,N/A,308.07,7.19,9.59,95890,N/A
2013,7,28,4,30,N/A,305.09000000000003,8.41,9.46,95940,N/A
2013,7,28,5,30,N/A,321.54,7.53,8.42,95970,N/A
2013,7,28,6,30,N/A,316.14,6.05,8.45,96000,N/A
2013,7,28,7,30,N/A,317.25,6,9.48,96050,N/A
2013,7,28,8,30,N/A,319.14,5.62,10.61,96080,N/A
2013,7,28,9,30,N/A,321.46,6.49,11.870000000000001,96110,N/A
2013,7,28,10,30,N/A,319.42,5.96,12.92,96150,N/A
2013,7,28,11,30,N/A,302.95,6,13.71,96170,N/A
2013,7,28,12,30,N/A,315.39,5.47,13.950000000000001,96200,N/A
2013,7,28,13,30,N/A,315.06,6.24,14.97,96180,N/A
2013,7,28,14,30,N/A,304.23,6.65,15.91,96200,N/A
2013,7,28,15,30,N/A,303.90000000000003,5.83,16.52,96200,N/A
2013,7,28,16,30,N/A,307.61,6.640000000000001,16.76,96240,N/A
2013,7,28,17,30,N/A,302.40000000000003,5.24,16.95,96260,N/A
2013,7,28,18,30,N/A,291.53000000000003,5.88,16.75,96270,N/A
2013,7,28,19,30,N/A,311.05,6.99,16.78,96300,N/A
2013,7,28,20,30,N/A,324.03000000000003,5.79,16.19,96350,N/A
2013,7,28,21,30,N/A,317.91,5.78,16.080000000000002,96360,N/A
2013,7,28,22,30,N/A,318.77,5.37,16,96360,N/A
2013,7,28,23,30,N/A,314.04,5.16,15.96,96400,N/A
2013,7,29,0,30,N/A,314.98,5.7,15.57,96420,N/A
2013,7,29,1,30,N/A,324.81,5.5200000000000005,14.93,96460,N/A
2013,7,29,2,30,N/A,326.76,5.14,14.450000000000001,96490,N/A
2013,7,29,3,30,N/A,343.06,4.75,14.85,96520,N/A
2013,7,29,4,30,N/A,353.31,4.82,14.67,96550,N/A
2013,7,29,5,30,N/A,14.85,3.44,13.73,96620,N/A
2013,7,29,6,30,N/A,27.48,3.73,13.450000000000001,96650,N/A
2013,7,29,7,30,N/A,26.95,2.54,13.92,96720,N/A
2013,7,29,8,30,N/A,50.47,2.06,15.09,96740,N/A
2013,7,29,9,30,N/A,45.52,0.89,16.29,96750,N/A
2013,7,29,10,30,N/A,16.55,0.65,17.46,96750,N/A
2013,7,29,11,30,N/A,107.11,0.26,18.57,96760,N/A
2013,7,29,12,30,N/A,179.26,0.71,19.48,96740,N/A
2013,7,29,13,30,N/A,230.84,0.65,19.77,96730,N/A
2013,7,29,14,30,N/A,201.33,1.51,20.51,96710,N/A
2013,7,29,15,30,N/A,152.01,2.11,20.650000000000002,96720,N/A
