SiteID,1745739,Site Timezone,-6,Data Timezone,0,Longitude,-87.6826171875,Latitude,35.2915306091
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,7,12,15,30,N/A,131.65,0.84,28.68,97570,N/A
2014,7,12,16,30,N/A,327.58,1.34,28.22,97560,N/A
2014,7,12,17,30,N/A,213.38,4.61,28.240000000000002,97550,N/A
2014,7,12,18,30,N/A,196.6,1.22,29.810000000000002,97500,N/A
2014,7,12,19,30,N/A,102.72,3.17,30.12,97460,N/A
2014,7,12,20,30,N/A,64.45,1.92,30.86,97400,N/A
2014,7,12,21,30,N/A,154.73,2.0300000000000002,30.93,97380,N/A
2014,7,12,22,30,N/A,144.45000000000002,2.36,30.92,97350,N/A
2014,7,12,23,30,N/A,137.26,3.68,30.48,97340,N/A
2014,7,13,0,30,N/A,156.13,4.93,29.25,97350,N/A
2014,7,13,1,30,N/A,164.36,6.01,29.400000000000002,97320,N/A
2014,7,13,2,30,N/A,175.31,6.37,28.84,97300,N/A
2014,7,13,3,30,N/A,176.35,6.17,28.650000000000002,97300,N/A
2014,7,13,4,30,N/A,176.58,5.9,28.28,97260,N/A
2014,7,13,5,30,N/A,189.28,6.67,28.2,97250,N/A
2014,7,13,6,30,N/A,207.61,6.99,27.41,97270,N/A
2014,7,13,7,30,N/A,222.37,6.390000000000001,27.18,97250,N/A
2014,7,13,8,30,N/A,221.45000000000002,5.07,27.26,97280,N/A
2014,7,13,9,30,N/A,224.94,5.95,26.85,97280,N/A
2014,7,13,10,30,N/A,226.36,4.94,26.85,97320,N/A
2014,7,13,11,30,N/A,219.34,5.47,26.47,97340,N/A
2014,7,13,12,30,N/A,218.51,4.18,26.34,97350,N/A
2014,7,13,13,30,N/A,238.39000000000001,2.82,27.02,97380,N/A
2014,7,13,14,30,N/A,217.19,3.5500000000000003,27.86,97360,N/A
2014,7,13,15,30,N/A,211.75,3.2600000000000002,28.54,97350,N/A
2014,7,13,16,30,N/A,229.45000000000002,3.0300000000000002,29.26,97290,N/A
2014,7,13,17,30,N/A,219.1,2.89,30.07,97230,N/A
2014,7,13,18,30,N/A,216.27,4.11,30.35,97160,N/A
2014,7,13,19,30,N/A,198.81,3,31.470000000000002,97110,N/A
2014,7,13,20,30,N/A,222.6,5.39,31.48,97040,N/A
2014,7,13,21,30,N/A,189.14000000000001,6.57,30.830000000000002,97040,N/A
2014,7,13,22,30,N/A,179.08,3.36,30.41,97020,N/A
2014,7,13,23,30,N/A,229.36,11.870000000000001,25.78,97030,N/A
2014,7,14,0,30,N/A,223.88,6.78,29.41,97060,N/A
2014,7,14,1,30,N/A,209.99,6.3100000000000005,28.17,97070,N/A
2014,7,14,2,30,N/A,223.41,7.57,28.3,97070,N/A
2014,7,14,3,30,N/A,208.77,7.63,27.87,97030,N/A
2014,7,14,4,30,N/A,215.26,7.18,28.37,96970,N/A
2014,7,14,5,30,N/A,218.67000000000002,7.94,27.73,97000,N/A
2014,7,14,6,30,N/A,227.35,8.32,27.34,97000,N/A
2014,7,14,7,30,N/A,223.51,9.24,26.92,96980,N/A
2014,7,14,8,30,N/A,238.22,8.43,26.63,96990,N/A
2014,7,14,9,30,N/A,239.3,8.59,26.080000000000002,97010,N/A
2014,7,14,10,30,N/A,234.16,7.76,25.88,97010,N/A
2014,7,14,11,30,N/A,235.07,8.26,25.59,96980,N/A
2014,7,14,12,30,N/A,235.49,8.27,25.66,96980,N/A
2014,7,14,13,30,N/A,247.71,7.54,26.29,97020,N/A
2014,7,14,14,30,N/A,258.98,7.95,27.07,97010,N/A
2014,7,14,15,30,N/A,278.31,9.01,27.740000000000002,96960,N/A
2014,7,14,16,30,N/A,308.02,6.8100000000000005,25.12,96870,N/A
2014,7,14,17,30,N/A,325.18,2.7800000000000002,26.85,96880,N/A
2014,7,14,18,30,N/A,249.8,7.05,24.41,96820,N/A
2014,7,14,19,30,N/A,209.67000000000002,4.63,26.1,96840,N/A
2014,7,14,20,30,N/A,243.46,4.82,27.76,96790,N/A
2014,7,14,21,30,N/A,214.36,3.62,28.400000000000002,96740,N/A
2014,7,14,22,30,N/A,284.87,20.830000000000002,21.5,96750,N/A
2014,7,14,23,30,N/A,235.04,10.25,24.46,96770,N/A
2014,7,15,0,30,N/A,207.23000000000002,7.640000000000001,22.04,96780,N/A
2014,7,15,1,30,N/A,235.26,8.59,22.43,96740,N/A
2014,7,15,2,30,N/A,245.79,8.42,21.81,96850,N/A
2014,7,15,3,30,N/A,249.28,9.73,21.72,96800,N/A
2014,7,15,4,30,N/A,262.31,9.85,21.69,96770,N/A
2014,7,15,5,30,N/A,255.48000000000002,3.96,24.03,96730,N/A
2014,7,15,6,30,N/A,247.6,6.6000000000000005,23.37,96730,N/A
2014,7,15,7,30,N/A,281.76,7.3500000000000005,21.95,96790,N/A
2014,7,15,8,30,N/A,273.40000000000003,6.0200000000000005,21.16,96830,N/A
2014,7,15,9,30,N/A,277.44,6.09,21.1,96800,N/A
2014,7,15,10,30,N/A,309.34000000000003,5.22,21.080000000000002,96830,N/A
2014,7,15,11,30,N/A,340.86,5.8500000000000005,21.080000000000002,96830,N/A
2014,7,15,12,30,N/A,3.97,5.59,21.11,96880,N/A
2014,7,15,13,30,N/A,2.75,6.140000000000001,21.11,96910,N/A
2014,7,15,14,30,N/A,8.9,6.7,20.25,96940,N/A
2014,7,15,15,30,N/A,2.44,5.46,21.3,96950,N/A
2014,7,15,16,30,N/A,2.13,5.33,22.97,96940,N/A
2014,7,15,17,30,N/A,345.79,5.36,23.73,96920,N/A
2014,7,15,18,30,N/A,323.95,6.72,24.26,96870,N/A
2014,7,15,19,30,N/A,352.13,5.22,24.46,96800,N/A
2014,7,15,20,30,N/A,333.24,7.08,24.51,96780,N/A
2014,7,15,21,30,N/A,327.24,6.82,24.28,96770,N/A
2014,7,15,22,30,N/A,348.69,6.36,23.94,96790,N/A
2014,7,15,23,30,N/A,342.86,7.45,23.3,96790,N/A
2014,7,16,0,30,N/A,0.13,8.8,21.88,96850,N/A
2014,7,16,1,30,N/A,355.65000000000003,8.5,21.38,96850,N/A
2014,7,16,2,30,N/A,2.08,7.67,21.03,96860,N/A
2014,7,16,3,30,N/A,13.15,7.25,20.6,96870,N/A
2014,7,16,4,30,N/A,13.870000000000001,7.49,20.150000000000002,96870,N/A
2014,7,16,5,30,N/A,15,6.66,19.82,96900,N/A
2014,7,16,6,30,N/A,23.23,6.54,19.45,96930,N/A
2014,7,16,7,30,N/A,14.61,6.5,19.07,96930,N/A
2014,7,16,8,30,N/A,11.3,5.8,18.81,96950,N/A
2014,7,16,9,30,N/A,18.67,5.42,18.57,96990,N/A
2014,7,16,10,30,N/A,15.280000000000001,5.42,18.41,97040,N/A
2014,7,16,11,30,N/A,8.22,5.62,18.14,97030,N/A
2014,7,16,12,30,N/A,12.77,5.79,17.87,97070,N/A
2014,7,16,13,30,N/A,15.22,5.14,18.35,97080,N/A
2014,7,16,14,30,N/A,13.63,4.72,19.21,97090,N/A
2014,7,16,15,30,N/A,5.69,4.88,20.01,97070,N/A
2014,7,16,16,30,N/A,349.26,4.94,21.01,97070,N/A
2014,7,16,17,30,N/A,359.07,4.97,21.650000000000002,97070,N/A
2014,7,16,18,30,N/A,356.3,4.28,22.55,97030,N/A
2014,7,16,19,30,N/A,346.77,4.84,23.05,97000,N/A
2014,7,16,20,30,N/A,343.25,4.46,23.48,97010,N/A
2014,7,16,21,30,N/A,328.02,5.63,23.23,96970,N/A
2014,7,16,22,30,N/A,327.87,4.36,23.240000000000002,96980,N/A
2014,7,16,23,30,N/A,331.62,5.69,22.79,96970,N/A
2014,7,17,0,30,N/A,341.28000000000003,6.07,22.35,96970,N/A
2014,7,17,1,30,N/A,352.77,6.12,21.98,97020,N/A
2014,7,17,2,30,N/A,0.63,6.25,21.73,97030,N/A
2014,7,17,3,30,N/A,13.85,6.6000000000000005,21.39,97020,N/A
2014,7,17,4,30,N/A,20.89,6.71,21.18,96990,N/A
2014,7,17,5,30,N/A,36.42,6.4,20.81,97050,N/A
2014,7,17,6,30,N/A,35.37,7.21,20.44,97060,N/A
2014,7,17,7,30,N/A,41.38,6.6000000000000005,20.06,97080,N/A
2014,7,17,8,30,N/A,47.42,6.7,19.78,97080,N/A
2014,7,17,9,30,N/A,50.59,6.51,19.740000000000002,97140,N/A
2014,7,17,10,30,N/A,47.67,6.24,19.53,97190,N/A
2014,7,17,11,30,N/A,46.03,6.65,19.240000000000002,97180,N/A
2014,7,17,12,30,N/A,50.35,5.32,18.96,97230,N/A
2014,7,17,13,30,N/A,63.120000000000005,4.92,19.69,97280,N/A
2014,7,17,14,30,N/A,59.84,4.57,20.68,97270,N/A
2014,7,17,15,30,N/A,63,4.18,21.51,97250,N/A
2014,7,17,16,30,N/A,54.89,3.3200000000000003,22.42,97230,N/A
2014,7,17,17,30,N/A,65.79,2.92,22.92,97230,N/A
2014,7,17,18,30,N/A,80.4,2.43,23.44,97210,N/A
2014,7,17,19,30,N/A,16.94,3.87,24.240000000000002,97180,N/A
2014,7,17,20,30,N/A,44.17,2.91,24.54,97150,N/A
2014,7,17,21,30,N/A,58.42,3.0100000000000002,24.75,97130,N/A
2014,7,17,22,30,N/A,84.12,2.13,24.93,97120,N/A
2014,7,17,23,30,N/A,76.9,3.43,24.69,97130,N/A
2014,7,18,0,30,N/A,58.550000000000004,3.97,24.490000000000002,97140,N/A
2014,7,18,1,30,N/A,55.160000000000004,4.46,24.51,97140,N/A
2014,7,18,2,30,N/A,56.06,6.16,23.98,97150,N/A
2014,7,18,3,30,N/A,45.46,8.43,22.57,97170,N/A
2014,7,18,4,30,N/A,52.89,8.58,22.59,97140,N/A
2014,7,18,5,30,N/A,54.69,7.94,21.79,97170,N/A
2014,7,18,6,30,N/A,59.38,7.3,21.17,97190,N/A
2014,7,18,7,30,N/A,56.75,7.09,20.56,97200,N/A
2014,7,18,8,30,N/A,53.89,6.58,20.29,97230,N/A
2014,7,18,9,30,N/A,54.11,4.98,20.400000000000002,97270,N/A
2014,7,18,10,30,N/A,37.730000000000004,5.5600000000000005,19.37,97290,N/A
2014,7,18,11,30,N/A,42.06,5.86,18.7,97320,N/A
2014,7,18,12,30,N/A,42.18,4.22,18.07,97340,N/A
2014,7,18,13,30,N/A,58.92,2.39,18.07,97360,N/A
2014,7,18,14,30,N/A,124.73,2.44,18.78,97380,N/A
2014,7,18,15,30,N/A,121.76,3.7,19.61,97370,N/A
2014,7,18,16,30,N/A,138.25,4.97,19.48,97330,N/A
2014,7,18,17,30,N/A,145.08,5.45,19.490000000000002,97300,N/A
2014,7,18,18,30,N/A,126.17,4.17,18.69,97250,N/A
2014,7,18,19,30,N/A,98.14,3.7600000000000002,19.54,97240,N/A
2014,7,18,20,30,N/A,109.08,3.54,20.52,97180,N/A
2014,7,18,21,30,N/A,165.11,5.39,20.59,97150,N/A
2014,7,18,22,30,N/A,173.78,6.24,19.59,97190,N/A
2014,7,18,23,30,N/A,154.63,6.75,18.76,97170,N/A
2014,7,19,0,30,N/A,130.92000000000002,5.76,18.44,97130,N/A
2014,7,19,1,30,N/A,100.59,6.16,18.64,97120,N/A
2014,7,19,2,30,N/A,100.87,6.76,18.81,97100,N/A
2014,7,19,3,30,N/A,102.58,6.49,18.63,97050,N/A
2014,7,19,4,30,N/A,108.61,6.24,18.57,96990,N/A
2014,7,19,5,30,N/A,110.74000000000001,7.13,18.400000000000002,96940,N/A
2014,7,19,6,30,N/A,113.73,8.18,18.39,96920,N/A
2014,7,19,7,30,N/A,109.38,8.82,18.14,96890,N/A
2014,7,19,8,30,N/A,114.64,8.84,18.11,96910,N/A
2014,7,19,9,30,N/A,114.89,7.3500000000000005,18.36,96900,N/A
2014,7,19,10,30,N/A,117.07000000000001,6.13,18.5,96900,N/A
2014,7,19,11,30,N/A,106.16,6.0200000000000005,18.51,96890,N/A
2014,7,19,12,30,N/A,100.96000000000001,3.64,18.54,96900,N/A
2014,7,19,13,30,N/A,95.55,1.84,18.86,96880,N/A
2014,7,19,14,30,N/A,7.96,0.96,19.400000000000002,96950,N/A
2014,7,19,15,30,N/A,6.94,2.23,19.77,96970,N/A
2014,7,19,16,30,N/A,16.07,2.37,20.16,96970,N/A
2014,7,19,17,30,N/A,36.2,1.83,20.89,96990,N/A
2014,7,19,18,30,N/A,28.560000000000002,1.73,21.59,96980,N/A
2014,7,19,19,30,N/A,34.160000000000004,2.71,21.52,96970,N/A
2014,7,19,20,30,N/A,35.56,1.08,21.650000000000002,96980,N/A
2014,7,19,21,30,N/A,25.7,1.56,21.69,96970,N/A
2014,7,19,22,30,N/A,46.15,1,22.48,97000,N/A
2014,7,19,23,30,N/A,338.61,2.39,22.06,96990,N/A
2014,7,20,0,30,N/A,31.61,1.35,22.5,97000,N/A
2014,7,20,1,30,N/A,76.27,0.6,22.41,96990,N/A
2014,7,20,2,30,N/A,43.28,1.09,22.34,96990,N/A
2014,7,20,3,30,N/A,14.73,0.74,22.1,97000,N/A
2014,7,20,4,30,N/A,345.42,1.8,21.8,96960,N/A
2014,7,20,5,30,N/A,12.67,1.3800000000000001,21.740000000000002,96930,N/A
2014,7,20,6,30,N/A,340.12,0.77,21.95,96970,N/A
2014,7,20,7,30,N/A,294.25,1.08,21.8,96990,N/A
2014,7,20,8,30,N/A,308.84000000000003,1.86,21.68,96990,N/A
2014,7,20,9,30,N/A,316.11,2.37,21.650000000000002,97030,N/A
2014,7,20,10,30,N/A,330.40000000000003,2.07,21.17,97070,N/A
2014,7,20,11,30,N/A,324.13,2.4,21.09,97090,N/A
2014,7,20,12,30,N/A,331.7,2.38,20.71,97140,N/A
2014,7,20,13,30,N/A,329.53000000000003,2.23,21.42,97170,N/A
2014,7,20,14,30,N/A,304.36,1.87,22.21,97170,N/A
2014,7,20,15,30,N/A,330.98,1.8800000000000001,23.22,97160,N/A
2014,7,20,16,30,N/A,259.25,2.18,23.42,97140,N/A
2014,7,20,17,30,N/A,309.22,1.51,25.490000000000002,97110,N/A
2014,7,20,18,30,N/A,316.78000000000003,2.32,25.6,97080,N/A
2014,7,20,19,30,N/A,16.36,2.69,26.54,97050,N/A
2014,7,20,20,30,N/A,359.85,2.13,27.03,97010,N/A
2014,7,20,21,30,N/A,358.40000000000003,3.64,26.84,97000,N/A
2014,7,20,22,30,N/A,341.04,1.9100000000000001,27.3,97040,N/A
2014,7,20,23,30,N/A,326.58,2.2,27.01,97010,N/A
2014,7,21,0,30,N/A,315.04,2.7800000000000002,26.78,96990,N/A
2014,7,21,1,30,N/A,329.54,3.02,26.86,97000,N/A
2014,7,21,2,30,N/A,349.09000000000003,2.91,26.7,97020,N/A
2014,7,21,3,30,N/A,8.19,4.29,26.6,97000,N/A
2014,7,21,4,30,N/A,358.82,5.14,26.560000000000002,96980,N/A
2014,7,21,5,30,N/A,22.52,4.9,26.150000000000002,96970,N/A
2014,7,21,6,30,N/A,19.39,3.79,26.07,97000,N/A
2014,7,21,7,30,N/A,32,4.33,25.62,97030,N/A
2014,7,21,8,30,N/A,25.8,4.43,25.42,97040,N/A
2014,7,21,9,30,N/A,34.38,4.87,24.96,97100,N/A
2014,7,21,10,30,N/A,42.46,4.93,24.98,97130,N/A
2014,7,21,11,30,N/A,40.94,5.08,24.900000000000002,97180,N/A
2014,7,21,12,30,N/A,39.550000000000004,5.04,24.32,97190,N/A
2014,7,21,13,30,N/A,40.32,3.25,24.6,97260,N/A
2014,7,21,14,30,N/A,11.92,3.2,25.57,97260,N/A
2014,7,21,15,30,N/A,11.450000000000001,3.12,26.400000000000002,97250,N/A
2014,7,21,16,30,N/A,42.14,3.17,27.13,97230,N/A
2014,7,21,17,30,N/A,9.44,4.29,27.68,97170,N/A
2014,7,21,18,30,N/A,50.410000000000004,2.3000000000000003,28.580000000000002,97150,N/A
2014,7,21,19,30,N/A,341.37,2.98,28.39,97120,N/A
2014,7,21,20,30,N/A,26.77,3.5,29.72,97070,N/A
2014,7,21,21,30,N/A,23.490000000000002,4.71,29.78,97070,N/A
2014,7,21,22,30,N/A,38.28,4.18,30.13,97050,N/A
2014,7,21,23,30,N/A,40.37,2.93,30.150000000000002,97060,N/A
2014,7,22,0,30,N/A,49.11,4.19,30.18,97100,N/A
2014,7,22,1,30,N/A,131.46,6.91,28.29,97110,N/A
2014,7,22,2,30,N/A,133.99,6.4,27.400000000000002,97130,N/A
2014,7,22,3,30,N/A,147.84,3.62,26.990000000000002,97130,N/A
2014,7,22,4,30,N/A,137.28,3.13,26.86,97090,N/A
2014,7,22,5,30,N/A,146.05,4.53,26.23,97130,N/A
2014,7,22,6,30,N/A,150.46,3.12,26.34,97160,N/A
2014,7,22,7,30,N/A,134.99,4.3100000000000005,25.97,97180,N/A
2014,7,22,8,30,N/A,143.96,4.07,25.310000000000002,97210,N/A
2014,7,22,9,30,N/A,149.57,4.12,24.96,97240,N/A
2014,7,22,10,30,N/A,152.35,3.68,24.54,97280,N/A
2014,7,22,11,30,N/A,154.71,3.72,24.77,97310,N/A
2014,7,22,12,30,N/A,136.23,4.8500000000000005,23.990000000000002,97310,N/A
2014,7,22,13,30,N/A,144.42000000000002,4.4,24.6,97350,N/A
2014,7,22,14,30,N/A,151.25,3.47,25.310000000000002,97360,N/A
2014,7,22,15,30,N/A,146.68,2.71,26.44,97340,N/A
2014,7,22,16,30,N/A,106.51,2.44,27.41,97330,N/A
2014,7,22,17,30,N/A,175.91,2.17,27.82,97330,N/A
2014,7,22,18,30,N/A,124.25,3.83,28.32,97270,N/A
2014,7,22,19,30,N/A,115.57000000000001,2.52,29.13,97240,N/A
2014,7,22,20,30,N/A,162.87,3.13,29.330000000000002,97200,N/A
2014,7,22,21,30,N/A,115.60000000000001,4.68,28.55,97170,N/A
2014,7,22,22,30,N/A,253.20000000000002,4.29,27.69,97160,N/A
2014,7,22,23,30,N/A,258.01,2.04,28.63,97170,N/A
2014,7,23,0,30,N/A,4.15,3.56,27.54,97190,N/A
2014,7,23,1,30,N/A,13.88,2.34,28.150000000000002,97210,N/A
2014,7,23,2,30,N/A,80.97,1.8900000000000001,28.36,97190,N/A
2014,7,23,3,30,N/A,91.77,2.96,28.01,97170,N/A
2014,7,23,4,30,N/A,120.14,2.5,28.04,97180,N/A
2014,7,23,5,30,N/A,118.36,3.92,27.42,97170,N/A
2014,7,23,6,30,N/A,165.76,5.26,27.34,97190,N/A
2014,7,23,7,30,N/A,172.08,4.13,27.05,97220,N/A
2014,7,23,8,30,N/A,168.6,4.22,26.92,97160,N/A
2014,7,23,9,30,N/A,170.46,4.5600000000000005,26.3,97220,N/A
2014,7,23,10,30,N/A,198.84,4.01,25.91,97260,N/A
2014,7,23,11,30,N/A,226.03,4.47,25.490000000000002,97240,N/A
2014,7,23,12,30,N/A,222.82,3.22,25.26,97270,N/A
2014,7,23,13,30,N/A,213.53,1.61,25.900000000000002,97300,N/A
2014,7,23,14,30,N/A,159.66,1.86,26.98,97260,N/A
2014,7,23,15,30,N/A,135.26,1.6600000000000001,27.85,97260,N/A
2014,7,23,16,30,N/A,147.48,1.27,28.71,97220,N/A
2014,7,23,17,30,N/A,248.05,2.05,29.400000000000002,97190,N/A
2014,7,23,18,30,N/A,109.21000000000001,2.97,28.28,97130,N/A
2014,7,23,19,30,N/A,282.24,2.57,28.57,97150,N/A
2014,7,23,20,30,N/A,293.43,4.76,28.96,97060,N/A
2014,7,23,21,30,N/A,237.18,3.43,29,96950,N/A
2014,7,23,22,30,N/A,289.06,2.87,28.580000000000002,96960,N/A
2014,7,23,23,30,N/A,296.68,3.06,28.45,97050,N/A
2014,7,24,0,30,N/A,292.22,4.21,27.88,96980,N/A
2014,7,24,1,30,N/A,286.03000000000003,2.97,28.38,96970,N/A
2014,7,24,2,30,N/A,287.6,2.29,28.69,96980,N/A
2014,7,24,3,30,N/A,219.89000000000001,3.5300000000000002,27.03,96960,N/A
2014,7,24,4,30,N/A,309.55,3.21,25.18,96960,N/A
2014,7,24,5,30,N/A,320.71,5.4,24.95,96960,N/A
2014,7,24,6,30,N/A,295.87,4.16,26.3,96940,N/A
2014,7,24,7,30,N/A,320.17,5.3500000000000005,24.54,96910,N/A
2014,7,24,8,30,N/A,337.99,5.37,23,96930,N/A
2014,7,24,9,30,N/A,359.02,6.23,22.8,96970,N/A
2014,7,24,10,30,N/A,5.16,6.0200000000000005,22.22,97010,N/A
2014,7,24,11,30,N/A,5.89,5.94,21.72,97010,N/A
2014,7,24,12,30,N/A,5.51,6.16,21.32,97020,N/A
2014,7,24,13,30,N/A,5.82,5.74,21.18,97080,N/A
2014,7,24,14,30,N/A,356.73,4.95,20.97,97080,N/A
2014,7,24,15,30,N/A,352.46,5.03,22.330000000000002,97090,N/A
2014,7,24,16,30,N/A,336.03000000000003,4.84,23.84,97090,N/A
2014,7,24,17,30,N/A,323.55,4.03,24.89,97040,N/A
2014,7,24,18,30,N/A,319.46,5.43,25.43,97050,N/A
2014,7,24,19,30,N/A,323.93,4.96,26.21,97010,N/A
2014,7,24,20,30,N/A,327.52,5.1000000000000005,26.490000000000002,96970,N/A
2014,7,24,21,30,N/A,332.81,5.2,26.73,96970,N/A
2014,7,24,22,30,N/A,331.1,5.21,26.45,96950,N/A
2014,7,24,23,30,N/A,327.08,5.36,26,96960,N/A
2014,7,25,0,30,N/A,331.72,6.41,25.54,96970,N/A
2014,7,25,1,30,N/A,338.94,6.53,25.12,96980,N/A
2014,7,25,2,30,N/A,351.78000000000003,7.01,24.740000000000002,96950,N/A
2014,7,25,3,30,N/A,3.23,6.34,24.5,97010,N/A
2014,7,25,4,30,N/A,8.67,5.8500000000000005,24.69,96960,N/A
2014,7,25,5,30,N/A,20.96,4.75,24.71,96970,N/A
2014,7,25,6,30,N/A,49.04,4.05,24.72,97000,N/A
2014,7,25,7,30,N/A,52.9,4.59,24.21,97040,N/A
2014,7,25,8,30,N/A,55.71,4.83,23.86,97040,N/A
2014,7,25,9,30,N/A,64.7,4.44,23.69,97080,N/A
2014,7,25,10,30,N/A,50.59,4.5600000000000005,23.45,97090,N/A
2014,7,25,11,30,N/A,68.27,4.61,22.990000000000002,97110,N/A
2014,7,25,12,30,N/A,70.48,4.19,22.8,97130,N/A
2014,7,25,13,30,N/A,63.04,2.14,23.150000000000002,97160,N/A
2014,7,25,14,30,N/A,57.45,1.25,24.22,97180,N/A
2014,7,25,15,30,N/A,118.32000000000001,0.86,25.060000000000002,97170,N/A
2014,7,25,16,30,N/A,341.93,0.56,26.03,97130,N/A
2014,7,25,17,30,N/A,18.37,0.28,26.88,97100,N/A
2014,7,25,18,30,N/A,60.230000000000004,0.96,27.7,97090,N/A
2014,7,25,19,30,N/A,354.23,0.9500000000000001,28.25,97010,N/A
2014,7,25,20,30,N/A,5.3500000000000005,2.13,28.560000000000002,96990,N/A
2014,7,25,21,30,N/A,17.080000000000002,2.5100000000000002,28.61,96970,N/A
2014,7,25,22,30,N/A,359.53000000000003,1.86,28.54,96970,N/A
2014,7,25,23,30,N/A,307.79,0.87,28.23,96950,N/A
2014,7,26,0,30,N/A,292.98,2.94,27.91,96960,N/A
2014,7,26,1,30,N/A,266.19,4.17,27.42,96920,N/A
2014,7,26,2,30,N/A,246.66,4.2,27.45,96950,N/A
2014,7,26,3,30,N/A,249.58,3.92,27.490000000000002,96970,N/A
2014,7,26,4,30,N/A,253.76000000000002,4.58,27.150000000000002,96940,N/A
2014,7,26,5,30,N/A,257.92,4.42,26.990000000000002,96960,N/A
2014,7,26,6,30,N/A,259.5,4.2,26.78,96990,N/A
2014,7,26,7,30,N/A,259.04,3.93,26.09,96990,N/A
2014,7,26,8,30,N/A,261.4,5.44,25.97,97030,N/A
2014,7,26,9,30,N/A,260.86,5.39,25.66,97030,N/A
2014,7,26,10,30,N/A,265.63,5.63,25.32,97060,N/A
2014,7,26,11,30,N/A,263.49,5.44,25.400000000000002,97030,N/A
2014,7,26,12,30,N/A,252.24,6,25.150000000000002,97060,N/A
2014,7,26,13,30,N/A,255.04,5.16,25.09,97120,N/A
2014,7,26,14,30,N/A,259.15,4.63,25.73,97140,N/A
2014,7,26,15,30,N/A,247.89000000000001,4.22,26.650000000000002,97140,N/A
2014,7,26,16,30,N/A,262.78000000000003,4.1,27.62,97130,N/A
2014,7,26,17,30,N/A,274.78000000000003,3.73,28.580000000000002,97100,N/A
2014,7,26,18,30,N/A,242.32,2.63,29.47,97050,N/A
2014,7,26,19,30,N/A,263.25,3.45,29.97,97020,N/A
2014,7,26,20,30,N/A,236.44,3.74,30.63,96990,N/A
2014,7,26,21,30,N/A,231.72,3.34,30.72,96940,N/A
2014,7,26,22,30,N/A,212,5.53,30.36,96880,N/A
2014,7,26,23,30,N/A,208.32,7.04,29.85,96890,N/A
2014,7,27,0,30,N/A,199.89000000000001,7.23,29.57,96950,N/A
2014,7,27,1,30,N/A,200.97,8.2,29.67,96970,N/A
2014,7,27,2,30,N/A,197.51,8.66,29.39,96950,N/A
2014,7,27,3,30,N/A,206.46,9.040000000000001,29.240000000000002,96910,N/A
2014,7,27,4,30,N/A,217.33,5.98,29.240000000000002,96980,N/A
2014,7,27,5,30,N/A,159.6,1.76,27.93,96940,N/A
2014,7,27,6,30,N/A,222.07,6.98,28.05,96900,N/A
2014,7,27,7,30,N/A,253.58,7.78,28.080000000000002,96930,N/A
2014,7,27,8,30,N/A,241.07,7.97,27.95,96920,N/A
2014,7,27,9,30,N/A,249.23000000000002,8.25,27.88,96930,N/A
2014,7,27,10,30,N/A,250.45000000000002,9.82,27.740000000000002,96910,N/A
2014,7,27,11,30,N/A,267.06,8.51,27.650000000000002,96920,N/A
2014,7,27,12,30,N/A,253.63,9.040000000000001,27.36,96980,N/A
2014,7,27,13,30,N/A,262.75,8.790000000000001,27.580000000000002,96980,N/A
2014,7,27,14,30,N/A,267.5,9.23,28.27,96970,N/A
2014,7,27,15,30,N/A,266.73,9.08,29.09,96950,N/A
2014,7,27,16,30,N/A,270.84000000000003,9.41,29.93,96960,N/A
2014,7,27,17,30,N/A,267.12,8.35,30.830000000000002,96960,N/A
2014,7,27,18,30,N/A,278.44,10.63,31.21,96890,N/A
2014,7,27,19,30,N/A,269.68,8.33,32.06,96850,N/A
2014,7,27,20,30,N/A,262.5,7.83,32.34,96800,N/A
2014,7,27,21,30,N/A,264.93,7.63,32.52,96770,N/A
2014,7,27,22,30,N/A,271.21,7.37,32.410000000000004,96750,N/A
2014,7,27,23,30,N/A,260.78000000000003,8.22,31.84,96760,N/A
2014,7,28,0,30,N/A,264.87,10.65,31.740000000000002,96750,N/A
2014,7,28,1,30,N/A,256.81,8.73,30.94,96760,N/A
2014,7,28,2,30,N/A,295.13,7.890000000000001,30.04,96790,N/A
2014,7,28,3,30,N/A,301.05,8.92,29.82,96780,N/A
2014,7,28,4,30,N/A,309.24,8.68,29.34,96800,N/A
2014,7,28,5,30,N/A,295.04,7.73,29.22,96780,N/A
2014,7,28,6,30,N/A,324.97,8.870000000000001,28.26,96800,N/A
2014,7,28,7,30,N/A,350.94,7.54,27.54,96820,N/A
2014,7,28,8,30,N/A,345.67,5.9,26.92,96880,N/A
2014,7,28,9,30,N/A,346.62,8,25.68,96910,N/A
2014,7,28,10,30,N/A,348.16,7.8500000000000005,24.85,96930,N/A
2014,7,28,11,30,N/A,349.12,8.5,24.3,96940,N/A
2014,7,28,12,30,N/A,341.48,7.99,23.73,97000,N/A
2014,7,28,13,30,N/A,344.14,7.47,23.44,97050,N/A
2014,7,28,14,30,N/A,332.16,5.2,23.69,97070,N/A
2014,7,28,15,30,N/A,323.86,5.97,24.32,97080,N/A
2014,7,28,16,30,N/A,320.39,6.8,24.84,97080,N/A
